# ArchitectureIdx, Test-Accuracy, TrainingTime(xEpoch), TrainingTime(total)
3.408000000000000000e+03 6.408333333333332860e+01 9.691594878832498594e+00 1.938318975766505218e+03
3.409000000000000000e+03 6.238500000000000512e+01 1.695062200228373328e+01 3.390124400456737931e+03
3.410000000000000000e+03 5.476500000000000057e+01 1.889666767915089807e+01 3.779333535830190613e+03
3.411000000000000000e+03 6.062500000000000000e+01 1.827735336621602258e+01 3.655470673243214605e+03
3.412000000000000000e+03 6.564333333333333087e+01 1.823232106367747107e+01 3.646464212735484125e+03
3.413000000000000000e+03 4.646500000000000341e+01 9.945867220560709043e+00 1.989173444112147763e+03
3.414000000000000000e+03 6.647499999999999432e+01 1.881510663032531738e+01 3.763021326065063477e+03
3.415000000000000000e+03 6.511499999999999488e+01 1.762011595567067346e+01 3.524023191134143872e+03
3.416000000000000000e+03 6.475000000000000000e+01 1.958513224124908447e+01 3.917026448249816895e+03
3.417000000000000000e+03 6.570500000000001251e+01 2.090647757053375244e+01 4.181295514106750488e+03
3.418000000000000000e+03 4.973499999999999943e+01 9.643129309018453554e+00 1.928625861803685211e+03
3.419000000000000000e+03 6.918999999999999773e+01 2.440698413054148475e+01 4.881396826108296409e+03
3.420000000000000000e+03 6.931999999999999318e+01 1.842294736703236779e+01 3.684589473406483648e+03
3.421000000000000000e+03 5.757999999999999829e+01 1.114195835590362549e+01 2.228391671180725098e+03
3.422000000000000000e+03 4.112999999999999545e+01 1.503656665484110455e+01 3.007313330968215723e+03
3.423000000000000000e+03 3.528499999999999659e+01 1.676974081993103027e+01 3.353948163986206055e+03
3.424000000000000000e+03 7.076999999999999602e+01 2.655417474110921106e+01 5.310834948221838204e+03
3.425000000000000000e+03 5.026500000000000057e+01 7.318034013112385772e+00 1.463606802622474788e+03
3.426000000000000000e+03 1.058333333333333393e+01 1.091069742043813129e+01 2.182139484087622350e+03
3.427000000000000000e+03 6.312500000000000000e+01 1.980188643932342529e+01 3.960377287864685059e+03
3.428000000000000000e+03 6.984999999999999432e+01 2.532972387472788611e+01 5.065944774945578502e+03
3.429000000000000000e+03 6.462000000000000455e+01 1.496819357077280443e+01 2.993638714154555601e+03
3.430000000000000000e+03 6.800999999999999091e+01 2.444755832354227465e+01 4.889511664708455100e+03
3.431000000000000000e+03 6.217499999999999716e+01 1.218433821201324463e+01 2.436867642402648926e+03
3.432000000000000000e+03 5.744500000000000028e+01 2.054911184310913086e+01 4.109822368621826172e+03
3.433000000000000000e+03 6.820999999999999375e+01 2.245874822139739990e+01 4.491749644279479980e+03
3.434000000000000000e+03 6.846333333333332405e+01 2.672843670845031738e+01 5.345687341690063477e+03
3.435000000000000000e+03 6.819999999999998863e+01 1.765259917577107629e+01 3.530519835154224438e+03
3.436000000000000000e+03 6.257000000000000028e+01 1.561997405687967877e+01 3.123994811375929658e+03
3.437000000000000000e+03 3.796666666666666856e+01 7.338007688522338867e+00 1.467601537704467773e+03
3.438000000000000000e+03 5.840500000000000114e+01 1.559280721346537213e+01 3.118561442693068329e+03
3.439000000000000000e+03 6.987000000000000455e+01 2.519864404201507568e+01 5.039728808403015137e+03
3.440000000000000000e+03 6.525999999999999091e+01 1.846575848261515418e+01 3.693151696523020291e+03
3.441000000000000000e+03 6.560500000000000398e+01 2.117617762088775635e+01 4.235235524177551270e+03
3.442000000000000000e+03 5.778499999999999659e+01 9.626717487970987364e+00 1.925343497594202972e+03
3.443000000000000000e+03 4.709000000000000341e+01 1.485365021228790283e+01 2.970730042457580566e+03
3.444000000000000000e+03 6.476999999999999602e+01 2.406539412339528283e+01 4.813078824679058016e+03
3.445000000000000000e+03 6.665999999999999659e+01 2.293927836418151855e+01 4.587855672836303711e+03
3.446000000000000000e+03 4.368999999999999773e+01 1.679265797138214111e+01 3.358531594276428223e+03
3.447000000000000000e+03 6.761500000000000909e+01 1.713938621679941932e+01 3.427877243359875138e+03
3.448000000000000000e+03 9.990000000000000213e+00 1.307987999916076660e+01 2.615975999832153320e+03
3.449000000000000000e+03 5.805499999999999972e+01 9.962532798449197813e+00 1.992506559689845517e+03
3.450000000000000000e+03 6.604499999999998749e+01 2.301336538791656494e+01 4.602673077583312988e+03
3.451000000000000000e+03 6.684000000000000341e+01 1.960625914732615271e+01 3.921251829465219089e+03
3.452000000000000000e+03 6.726999999999999602e+01 1.340417846043904682e+01 2.680835692087811822e+03
3.453000000000000000e+03 6.349666666666666970e+01 1.495953488349914373e+01 2.991906976699828647e+03
3.454000000000000000e+03 6.378999999999999204e+01 1.520153232415517230e+01 3.040306464831040103e+03
3.455000000000000000e+03 4.926999999999999602e+01 1.459370303153991877e+01 2.918740606307983853e+03
3.456000000000000000e+03 7.223999999999999488e+01 2.520337347189585486e+01 5.040674694379172252e+03
3.457000000000000000e+03 6.566499999999999204e+01 2.102045249938964844e+01 4.204090499877929688e+03
3.458000000000000000e+03 7.030500000000000682e+01 2.652531782786051551e+01 5.305063565572107109e+03
3.459000000000000000e+03 6.522499999999999432e+01 1.606598734855651855e+01 3.213197469711303711e+03
3.460000000000000000e+03 4.463333333333333286e+01 1.301221966743469238e+01 2.602443933486938477e+03
3.461000000000000000e+03 6.878499999999999659e+01 2.281983757019042969e+01 4.563967514038085938e+03
3.462000000000000000e+03 6.808500000000000796e+01 1.801565162340800086e+01 3.603130324681590082e+03
3.463000000000000000e+03 4.700000000000000000e+01 1.397829111417134484e+01 2.795658222834272692e+03
3.464000000000000000e+03 7.001500000000000057e+01 2.733145840962728101e+01 5.466291681925449666e+03
3.465000000000000000e+03 5.758333333333333570e+01 1.470017103354136090e+01 2.940034206708267448e+03
3.466000000000000000e+03 6.753666666666666174e+01 1.764749960104624549e+01 3.529499920209239917e+03
3.467000000000000000e+03 7.049000000000000909e+01 2.077002163728078088e+01 4.154004327456167630e+03
3.468000000000000000e+03 6.520499999999999829e+01 2.055578486124674598e+01 4.111156972249336832e+03
3.469000000000000000e+03 6.880000000000001137e+01 2.375592907269795617e+01 4.751185814539593594e+03
3.470000000000000000e+03 6.968999999999999773e+01 1.935086365540822229e+01 3.870172731081655911e+03
3.471000000000000000e+03 3.906000000000000227e+01 1.829092721144358435e+01 3.658185442288706781e+03
3.472000000000000000e+03 5.082999999999999829e+01 7.673489133516947724e+00 1.534697826703392593e+03
3.473000000000000000e+03 6.932500000000000284e+01 2.252168989181518555e+01 4.504337978363037109e+03
3.474000000000000000e+03 7.034999999999999432e+01 1.889319054285685340e+01 3.778638108571359680e+03
3.475000000000000000e+03 6.688499999999999091e+01 1.992416830857594690e+01 3.984833661715201288e+03
3.476000000000000000e+03 4.450499999999999545e+01 1.152344572544097900e+01 2.304689145088195801e+03
3.477000000000000000e+03 6.893500000000000227e+01 2.034464112917582312e+01 4.068928225835152261e+03
3.478000000000000000e+03 5.020000000000000284e+01 1.627250170707702637e+01 3.254500341415405273e+03
3.479000000000000000e+03 6.496000000000000796e+01 1.767678789297739783e+01 3.535357578595469931e+03
3.480000000000000000e+03 5.880499999999999972e+01 1.950436190764109412e+01 3.900872381528207370e+03
3.481000000000000000e+03 6.585500000000000398e+01 1.540402956803639967e+01 3.080805913607285675e+03
3.482000000000000000e+03 5.030666666666667197e+01 1.598580789566040039e+01 3.197161579132080078e+03
3.483000000000000000e+03 6.712999999999999545e+01 1.415187450249989709e+01 2.830374900499983596e+03
3.484000000000000000e+03 6.688499999999999091e+01 2.000547730922698975e+01 4.001095461845397949e+03
3.485000000000000000e+03 6.574000000000000909e+01 1.933737138907114783e+01 3.867474277814218112e+03
3.486000000000000000e+03 6.978000000000000114e+01 2.270265622933705529e+01 4.540531245867416146e+03
3.487000000000000000e+03 6.960999999999999943e+01 1.448237025737762274e+01 2.896474051475524448e+03
3.488000000000000000e+03 6.790999999999999659e+01 1.683385920524597168e+01 3.366771841049194336e+03
3.489000000000000000e+03 6.705500000000000682e+01 1.813153143723805627e+01 3.626306287447621344e+03
3.490000000000000000e+03 6.806000000000000227e+01 1.938470800717671594e+01 3.876941601435354642e+03
3.491000000000000000e+03 6.933500000000000796e+01 1.613044627507527551e+01 3.226089255015062463e+03
3.492000000000000000e+03 6.296333333333333115e+01 1.488572037220001221e+01 2.977144074440002441e+03
3.493000000000000000e+03 6.373999999999999488e+01 2.301720098654429236e+01 4.603440197308854295e+03
3.494000000000000000e+03 6.462000000000000455e+01 1.739742263158162316e+01 3.479484526316333813e+03
3.495000000000000000e+03 5.836499999999999488e+01 1.442613903681436938e+01 2.885227807362869953e+03
3.496000000000000000e+03 6.382333333333333059e+01 1.376605494817098219e+01 2.753210989634199450e+03
3.497000000000000000e+03 6.721500000000000341e+01 2.197822399934132775e+01 4.395644799868273367e+03
3.498000000000000000e+03 6.679499999999998749e+01 2.177636591593424598e+01 4.355273183186841379e+03
3.499000000000000000e+03 6.101500000000000057e+01 1.865937093893687049e+01 3.731874187787363553e+03
3.500000000000000000e+03 6.206499999999999773e+01 2.206669847170512000e+01 4.413339694341017093e+03
3.501000000000000000e+03 5.779500000000000171e+01 1.000264163812001605e+01 2.000528327623997257e+03
3.502000000000000000e+03 6.300999999999999801e+01 1.841725138823191443e+01 3.683450277646372797e+03
3.503000000000000000e+03 6.865999999999999659e+01 2.693361771106719971e+01 5.386723542213439941e+03
3.504000000000000000e+03 6.563499999999999091e+01 1.977163732051849365e+01 3.954327464103698730e+03
3.505000000000000000e+03 6.704000000000000625e+01 1.830647953351338586e+01 3.661295906702687262e+03
3.506000000000000000e+03 6.941999999999998749e+01 2.270534924666086951e+01 4.541069849332168815e+03
3.507000000000000000e+03 6.789000000000000057e+01 2.142869118849436560e+01 4.285738237698863486e+03
3.508000000000000000e+03 4.754500000000000171e+01 1.174322454134623150e+01 2.348644908269247935e+03
3.509000000000000000e+03 5.678999999999999915e+01 1.654410080115000525e+01 3.308820160229992780e+03
3.510000000000000000e+03 6.310666666666666202e+01 1.566761477788289625e+01 3.133522955576585446e+03
3.511000000000000000e+03 6.712333333333333485e+01 1.098650423685709576e+01 2.197300847371423060e+03
3.512000000000000000e+03 6.282333333333333059e+01 2.163524564107258996e+01 4.327049128214526718e+03
3.513000000000000000e+03 5.734333333333333371e+01 1.606451996167500695e+01 3.212903992335008752e+03
3.514000000000000000e+03 6.137333333333333485e+01 2.140493416786193848e+01 4.280986833572387695e+03
3.515000000000000000e+03 4.687333333333333485e+01 1.364183529218038160e+01 2.728367058436078878e+03
3.516000000000000000e+03 5.943999999999999773e+01 2.160754799842834473e+01 4.321509599685668945e+03
3.517000000000000000e+03 6.500000000000000000e+01 1.801590371131896973e+01 3.603180742263793945e+03
3.518000000000000000e+03 6.544666666666665833e+01 2.065236910184224328e+01 4.130473820368460110e+03
3.519000000000000000e+03 5.706999999999999318e+01 1.343082205454508227e+01 2.686164410909014350e+03
3.520000000000000000e+03 5.707333333333334480e+01 1.122734045982360840e+01 2.245468091964721680e+03
3.521000000000000000e+03 5.806000000000000227e+01 1.018079018592834473e+01 2.036158037185668945e+03
3.522000000000000000e+03 6.543999999999999773e+01 1.440271437168121338e+01 2.880542874336242676e+03
3.523000000000000000e+03 5.506333333333333258e+01 1.986688061555226525e+01 3.973376123110464960e+03
3.524000000000000000e+03 6.796666666666665435e+01 1.926193777720133582e+01 3.852387555440256165e+03
3.525000000000000000e+03 6.782666666666666799e+01 2.184967271486918250e+01 4.369934542973828684e+03
3.526000000000000000e+03 6.852999999999998693e+01 1.809578386942545691e+01 3.619156773885081293e+03
3.527000000000000000e+03 6.756666666666666288e+01 2.258208008607228479e+01 4.516416017214462954e+03
3.528000000000000000e+03 6.444666666666667254e+01 1.871792046229044715e+01 3.743584092458078885e+03
3.529000000000000000e+03 5.712333333333333485e+01 1.471941983699798584e+01 2.943883967399597168e+03
3.530000000000000000e+03 6.895333333333333314e+01 2.769425066312154016e+01 5.538850132624301295e+03
3.531000000000000000e+03 4.878999999999999915e+01 1.332013968626658063e+01 2.664027937253313667e+03
3.532000000000000000e+03 5.925999999999999801e+01 1.454297498861948590e+01 2.908594997723892448e+03
3.533000000000000000e+03 6.831666666666666288e+01 2.629619244734446326e+01 5.259238489468896660e+03
3.534000000000000000e+03 5.982333333333333059e+01 1.340917110443115057e+01 2.681834220886230014e+03
3.535000000000000000e+03 6.393333333333333002e+01 1.763125212987263879e+01 3.526250425974536938e+03
3.536000000000000000e+03 6.173666666666665748e+01 1.474232959747314453e+01 2.948465919494628906e+03
3.537000000000000000e+03 6.596666666666666856e+01 2.166799076398213586e+01 4.333598152796435897e+03
3.538000000000000000e+03 6.926000000000000512e+01 2.262256316343943396e+01 4.524512632687880796e+03
3.539000000000000000e+03 6.709999999999999432e+01 2.256738511721293250e+01 4.513477023442580503e+03
3.540000000000000000e+03 7.126333333333333542e+01 1.940627650419871131e+01 3.881255300839731262e+03
3.541000000000000000e+03 6.546333333333333826e+01 1.431166446208953857e+01 2.862332892417907715e+03
3.542000000000000000e+03 1.000000000000000000e+00 1.424555790424347101e+01 2.849111580848694302e+03
3.543000000000000000e+03 6.633333333333332860e+01 1.964322121938069543e+01 3.928644243876150085e+03
3.544000000000000000e+03 5.589333333333333798e+01 1.831580440203348914e+01 3.663160880406687738e+03
3.545000000000000000e+03 2.833666666666666245e+01 1.346763038635254084e+01 2.693526077270508267e+03
3.546000000000000000e+03 6.119999999999999574e+01 1.797411779562632361e+01 3.594823559125254633e+03
3.547000000000000000e+03 6.798000000000000398e+01 2.288566398620605469e+01 4.577132797241210938e+03
3.548000000000000000e+03 6.531000000000000227e+01 1.913900315761566162e+01 3.827800631523132324e+03
3.549000000000000000e+03 6.481333333333333258e+01 1.286298227310180486e+01 2.572596454620360873e+03
3.550000000000000000e+03 6.590999999999998238e+01 2.219060222307841101e+01 4.438120444615675297e+03
3.551000000000000000e+03 6.756000000000000227e+01 2.066356007258097449e+01 4.132712014516183444e+03
3.552000000000000000e+03 6.676999999999999602e+01 2.313703886667887488e+01 4.627407773335770798e+03
3.553000000000000000e+03 1.000000000000000000e+00 1.207272656758626361e+01 2.414545313517251998e+03
3.554000000000000000e+03 6.062666666666666515e+01 2.009579626719157019e+01 4.019159253438302130e+03
3.555000000000000000e+03 6.716333333333334110e+01 1.740527975559234619e+01 3.481055951118469238e+03
3.556000000000000000e+03 3.850000000000000000e+01 1.262312046686808209e+01 2.524624093373615779e+03
3.557000000000000000e+03 6.563666666666667027e+01 1.978933195273081580e+01 3.957866390546151251e+03
3.558000000000000000e+03 7.057000000000000739e+01 2.745049015680949012e+01 5.490098031361903850e+03
3.559000000000000000e+03 6.995333333333333314e+01 1.863303299744923791e+01 3.726606599489858127e+03
3.560000000000000000e+03 6.540333333333335020e+01 1.464153512318929096e+01 2.928307024637862924e+03
3.561000000000000000e+03 6.668666666666666742e+01 2.083941952387491980e+01 4.167883904774972507e+03
3.562000000000000000e+03 6.901000000000000512e+01 1.790468164285023889e+01 3.580936328570057867e+03
3.563000000000000000e+03 6.429333333333333655e+01 1.179600524902343750e+01 2.359201049804687500e+03
3.564000000000000000e+03 4.660000000000000142e+01 8.285738825798034668e+00 1.657147765159606934e+03
3.565000000000000000e+03 6.418999999999999773e+01 2.294823849201202393e+01 4.589647698402404785e+03
3.566000000000000000e+03 6.717333333333333201e+01 2.054853471120198449e+01 4.109706942240409262e+03
3.567000000000000000e+03 6.211333333333333684e+01 1.806615877151489258e+01 3.613231754302978516e+03
3.568000000000000000e+03 6.635666666666666913e+01 2.334092136224110803e+01 4.668184272448224874e+03
3.569000000000000000e+03 6.717666666666666231e+01 2.404332395394643029e+01 4.808664790789287508e+03
3.570000000000000000e+03 6.357000000000000028e+01 2.297276425361633301e+01 4.594552850723266602e+03
3.571000000000000000e+03 6.375999999999999801e+01 1.672576475143432617e+01 3.345152950286865234e+03
3.572000000000000000e+03 6.167999999999999972e+01 2.415574697653452674e+01 4.831149395306903898e+03
3.573000000000000000e+03 6.253000000000000114e+01 1.677774008115132531e+01 3.355548016230273333e+03
3.574000000000000000e+03 6.644999999999998863e+01 1.687111695607503137e+01 3.374223391215014544e+03
3.575000000000000000e+03 6.989999999999999147e+01 3.013459281126658240e+01 6.026918562253328673e+03
3.576000000000000000e+03 6.659333333333331950e+01 1.643379171689351281e+01 3.286758343378709924e+03
3.577000000000000000e+03 6.898666666666666458e+01 2.153303587436676025e+01 4.306607174873352051e+03
3.578000000000000000e+03 6.979999999999999716e+01 2.277861726284027100e+01 4.555723452568054199e+03
3.579000000000000000e+03 6.182666666666667510e+01 1.302921350797017475e+01 2.605842701594036498e+03
3.580000000000000000e+03 7.064999999999999147e+01 2.688297812143961707e+01 5.376595624287928331e+03
3.581000000000000000e+03 6.903666666666667595e+01 2.160262699921925744e+01 4.320525399843860214e+03
3.582000000000000000e+03 6.436333333333334394e+01 2.406606638431549072e+01 4.813213276863098145e+03
3.583000000000000000e+03 5.688666666666666316e+01 1.391867669423421283e+01 2.783735338846845934e+03
3.584000000000000000e+03 4.683666666666666600e+01 1.326495226224263568e+01 2.652990452448529140e+03
3.585000000000000000e+03 4.932333333333333059e+01 2.030426232020060340e+01 4.060852464040108316e+03
3.586000000000000000e+03 6.342999999999999972e+01 1.952836767832438269e+01 3.905673535664865540e+03
3.587000000000000000e+03 6.949666666666666970e+01 2.735300942262013635e+01 5.470601884524021443e+03
3.588000000000000000e+03 6.456666666666666288e+01 2.406553792953491211e+01 4.813107585906982422e+03
3.589000000000000000e+03 6.774333333333333940e+01 1.801522886753082275e+01 3.603045773506164551e+03
3.590000000000000000e+03 5.962999999999999545e+01 1.934114809830983361e+01 3.868229619661977722e+03
3.591000000000000000e+03 6.695333333333333314e+01 1.261776026089986225e+01 2.523552052179973089e+03
3.592000000000000000e+03 6.811666666666666003e+01 2.832978610197703162e+01 5.665957220395413060e+03
3.593000000000000000e+03 6.177666666666666373e+01 1.689859453837076941e+01 3.379718907674145612e+03
3.594000000000000000e+03 5.658000000000000540e+01 1.923094542821248254e+01 3.846189085642507507e+03
3.595000000000000000e+03 6.421666666666665435e+01 1.762588961919148645e+01 3.525177923838306469e+03
3.596000000000000000e+03 6.207333333333333059e+01 1.855021774768829346e+01 3.710043549537658691e+03
3.597000000000000000e+03 6.768999999999999773e+01 1.747667976220448693e+01 3.495335952440906567e+03
3.598000000000000000e+03 6.942000000000000171e+01 1.902551396687825402e+01 3.805102793375661804e+03
3.599000000000000000e+03 5.383666666666666600e+01 1.259543919563293457e+01 2.519087839126586914e+03
3.600000000000000000e+03 6.715666666666666629e+01 2.445146207014719764e+01 4.890292414029438987e+03
3.601000000000000000e+03 5.683000000000000540e+01 1.116495494047800641e+01 2.232990988095604280e+03
3.602000000000000000e+03 5.727333333333333343e+01 1.318284193674723248e+01 2.636568387349444492e+03
3.603000000000000000e+03 6.676666666666666572e+01 1.912439175446828088e+01 3.824878350893667175e+03
3.604000000000000000e+03 6.549000000000000909e+01 1.728305494785308838e+01 3.456610989570617676e+03
3.605000000000000000e+03 6.625333333333333030e+01 1.988814326127370080e+01 3.977628652254752069e+03
3.606000000000000000e+03 4.419999999999999574e+01 1.211371076107025146e+01 2.422742152214050293e+03
3.607000000000000000e+03 6.945333333333333314e+01 2.747428735097249231e+01 5.494857470194492635e+03
3.608000000000000000e+03 6.263999999999999346e+01 1.396874876817067523e+01 2.793749753634138415e+03
3.609000000000000000e+03 6.460999999999999943e+01 2.061727241675059119e+01 4.123454483350106784e+03
3.610000000000000000e+03 5.792333333333333911e+01 2.049596730868021766e+01 4.099193461736031168e+03
3.611000000000000000e+03 6.681333333333333258e+01 1.572963201999664484e+01 3.145926403999329068e+03
3.612000000000000000e+03 6.740999999999999659e+01 2.154500786463419715e+01 4.309001572926830704e+03
3.613000000000000000e+03 6.225000000000000000e+01 1.514989868799845318e+01 3.029979737599684540e+03
3.614000000000000000e+03 6.412666666666667936e+01 1.657249351342519006e+01 3.314498702685046283e+03
3.615000000000000000e+03 6.735333333333333883e+01 1.453472582499186139e+01 2.906945164998367545e+03
3.616000000000000000e+03 5.034000000000000341e+01 1.255124024550119799e+01 2.510248049100239314e+03
3.617000000000000000e+03 6.870000000000000284e+01 2.160980967680613318e+01 4.321961935361217911e+03
3.618000000000000000e+03 6.911333333333332973e+01 2.521960481007893407e+01 5.043920962015786245e+03
3.619000000000000000e+03 6.643999999999999773e+01 2.203904577096303186e+01 4.407809154192613278e+03
3.620000000000000000e+03 4.490333333333332888e+01 1.089224318663279156e+01 2.178448637326562221e+03
3.621000000000000000e+03 7.157999999999999829e+01 3.196417176723480580e+01 6.392834353446961359e+03
3.622000000000000000e+03 6.860333333333333883e+01 2.522373227278391639e+01 5.044746454556784556e+03
3.623000000000000000e+03 4.710333333333333172e+01 1.628274683157603064e+01 3.256549366315198768e+03
3.624000000000000000e+03 6.441333333333332689e+01 2.038436051209767541e+01 4.076872102419547446e+03
3.625000000000000000e+03 6.980333333333332746e+01 1.813991022109985352e+01 3.627982044219970703e+03
3.626000000000000000e+03 6.568999999999999773e+01 1.872050484021504602e+01 3.744100968043019748e+03
3.627000000000000000e+03 6.829999999999999716e+01 1.846742057800292969e+01 3.693484115600585938e+03
3.628000000000000000e+03 6.735999999999999943e+01 1.563752102851867676e+01 3.127504205703735352e+03
3.629000000000000000e+03 5.090333333333333599e+01 1.803191045920054236e+01 3.606382091840098383e+03
3.630000000000000000e+03 5.636333333333333684e+01 1.468513182799021344e+01 2.937026365598037955e+03
3.631000000000000000e+03 6.737333333333333485e+01 2.018903474013010779e+01 4.037806948026009650e+03
3.632000000000000000e+03 6.580333333333332746e+01 1.793597610791524133e+01 3.587195221583058355e+03
3.633000000000000000e+03 1.000000000000000000e+00 1.041088910897572894e+01 2.082177821795140062e+03
3.634000000000000000e+03 5.406666666666666288e+01 1.308424631754557232e+01 2.616849263509112916e+03
3.635000000000000000e+03 6.612333333333332064e+01 1.873818647861480713e+01 3.747637295722961426e+03
3.636000000000000000e+03 6.498000000000000398e+01 2.446128467718760291e+01 4.892256935437520042e+03
3.637000000000000000e+03 6.720666666666666345e+01 2.595385440190633020e+01 5.190770880381262941e+03
3.638000000000000000e+03 6.845666666666666345e+01 2.087394237518310547e+01 4.174788475036621094e+03
3.639000000000000000e+03 4.935666666666666202e+01 1.294793295860290350e+01 2.589586591720580600e+03
3.640000000000000000e+03 6.934000000000000341e+01 1.906006125609080115e+01 3.812012251218149231e+03
3.641000000000000000e+03 5.330666666666666487e+01 1.622594344615936279e+01 3.245188689231872559e+03
3.642000000000000000e+03 6.836666666666666003e+01 1.841883468627929688e+01 3.683766937255859375e+03
3.643000000000000000e+03 6.372333333333333627e+01 1.245562493801116943e+01 2.491124987602233887e+03
3.644000000000000000e+03 6.178333333333333144e+01 1.393803199132283588e+01 2.787606398264570544e+03
3.645000000000000000e+03 6.721999999999999886e+01 1.997755169868469238e+01 3.995510339736938477e+03
3.646000000000000000e+03 6.900666666666667481e+01 2.289345876375834266e+01 4.578691752751664353e+03
3.647000000000000000e+03 6.864333333333333087e+01 2.738797525564829982e+01 5.477595051129665080e+03
3.648000000000000000e+03 6.620999999999999375e+01 1.661735598246256629e+01 3.323471196492504987e+03
3.649000000000000000e+03 4.682666666666666089e+01 1.758395989735921106e+01 3.516791979471851391e+03
3.650000000000000000e+03 6.846999999999999886e+01 1.809604652722676477e+01 3.619209305445363043e+03
3.651000000000000000e+03 6.740500000000000114e+01 2.515082506338755408e+01 5.030165012677512095e+03
3.652000000000000000e+03 6.499500000000000455e+01 1.931992093722025672e+01 3.863984187444040344e+03
3.653000000000000000e+03 6.956000000000000227e+01 2.419118972619374475e+01 4.838237945238750399e+03
3.654000000000000000e+03 6.789000000000000057e+01 2.041163639227549353e+01 4.082327278455086343e+03
3.655000000000000000e+03 6.957500000000000284e+01 2.540946153799692553e+01 5.081892307599387095e+03
3.656000000000000000e+03 5.855666666666667197e+01 1.687978561719258508e+01 3.375957123438525286e+03
3.657000000000000000e+03 5.854500000000000171e+01 1.233041028181711773e+01 2.466082056363423817e+03
3.658000000000000000e+03 6.744999999999998863e+01 2.039908798535664758e+01 4.079817597071341879e+03
3.659000000000000000e+03 5.164499999999999602e+01 1.301040299733479877e+01 2.602080599466961303e+03
3.660000000000000000e+03 6.521500000000000341e+01 2.269661736488342285e+01 4.539323472976684570e+03
3.661000000000000000e+03 4.700999999999999801e+01 2.114535590012868127e+01 4.229071180025745889e+03
3.662000000000000000e+03 5.114000000000000057e+01 1.473448832829793353e+01 2.946897665659591894e+03
3.663000000000000000e+03 6.898666666666666458e+01 2.165270392100016394e+01 4.330540784200024063e+03
3.664000000000000000e+03 6.959000000000000341e+01 2.541624017556508264e+01 5.083248035113015248e+03
3.665000000000000000e+03 5.820000000000000284e+01 1.208693019549051861e+01 2.417386039098104447e+03
3.666000000000000000e+03 5.414999999999999858e+01 1.642232342561085900e+01 3.284464685122179617e+03
3.667000000000000000e+03 6.748499999999999943e+01 2.309717635313669959e+01 4.619435270627335740e+03
3.668000000000000000e+03 6.681000000000000227e+01 2.215754429499308387e+01 4.431508858998609867e+03
3.669000000000000000e+03 6.775999999999999091e+01 2.375130410989125451e+01 4.750260821978253261e+03
3.670000000000000000e+03 6.737000000000000455e+01 1.791950301329294959e+01 3.583900602658580283e+03
3.671000000000000000e+03 5.714499999999999602e+01 1.672529109319050988e+01 3.345058218638110247e+03
3.672000000000000000e+03 6.737000000000000455e+01 2.515645205974578857e+01 5.031290411949157715e+03
3.673000000000000000e+03 6.728000000000000114e+01 1.310476760069529156e+01 2.620953520139056764e+03
3.674000000000000000e+03 6.552333333333332632e+01 1.611100880304972449e+01 3.222201760609937537e+03
3.675000000000000000e+03 6.953000000000000114e+01 2.567705992857614916e+01 5.135411985715232731e+03
3.676000000000000000e+03 5.614499999999999602e+01 1.786088395118713379e+01 3.572176790237426758e+03
3.677000000000000000e+03 6.791499999999999204e+01 2.003109089533488074e+01 4.006218179066964240e+03
3.678000000000000000e+03 7.017000000000000171e+01 1.534193734327952008e+01 3.068387468655897919e+03
3.679000000000000000e+03 5.811499999999999488e+01 6.200201312700907685e+00 1.240040262540181629e+03
3.680000000000000000e+03 6.232500000000000284e+01 1.389619410037994385e+01 2.779238820075988770e+03
3.681000000000000000e+03 6.393999999999999773e+01 9.398211280504861875e+00 1.879642256100977875e+03
3.682000000000000000e+03 6.850000000000000000e+01 2.623367551962534705e+01 5.246735103925072508e+03
3.683000000000000000e+03 6.576000000000000512e+01 2.028920602798461914e+01 4.057841205596923828e+03
3.684000000000000000e+03 5.047666666666666657e+01 7.646540522575378418e+00 1.529308104515075684e+03
3.685000000000000000e+03 5.016499999999999915e+01 1.587023250261942664e+01 3.174046500523878422e+03
3.686000000000000000e+03 5.821999999999999886e+01 1.385743816693623742e+01 2.771487633387251208e+03
3.687000000000000000e+03 6.449000000000000909e+01 9.830339153607686953e+00 1.966067830721531664e+03
3.688000000000000000e+03 6.698499999999999943e+01 2.162417070070902625e+01 4.324834140141796524e+03
3.689000000000000000e+03 6.465999999999999659e+01 2.088635504245758057e+01 4.177271008491516113e+03
3.690000000000000000e+03 6.835500000000000398e+01 2.371112330754597863e+01 4.742224661509198086e+03
3.691000000000000000e+03 5.807500000000000284e+01 9.978390574455261230e+00 1.995678114891052246e+03
3.692000000000000000e+03 6.530000000000001137e+01 2.925483314196268836e+01 5.850966628392547136e+03
3.693000000000000000e+03 5.717000000000000171e+01 1.570271905263265033e+01 3.140543810526536618e+03
3.694000000000000000e+03 6.893000000000000682e+01 2.642572164535522461e+01 5.285144329071044922e+03
3.695000000000000000e+03 7.000499999999999545e+01 2.805687646071116603e+01 5.611375292142240141e+03
3.696000000000000000e+03 6.643000000000000682e+01 1.807660977045695105e+01 3.615321954091380121e+03
3.697000000000000000e+03 7.077500000000000568e+01 2.595811617374420166e+01 5.191623234748840332e+03
