# ArchitectureIdx, Test-Accuracy, TrainingTime(xEpoch), TrainingTime(total)
4.500000000000000000e+03 3.569999998982747513e+01 6.216353823979695647e+01 1.243270764795936338e+04
4.501000000000000000e+03 3.956666664632161456e+01 5.412181159162521027e+01 1.082436231832506746e+04
4.502000000000000000e+03 2.273333332570393850e+01 5.154917824514706837e+01 1.030983564902940088e+04
4.503000000000000000e+03 3.552499997965495027e+01 7.951273597582181196e+01 1.590254719516442674e+04
4.504000000000000000e+03 1.621666666348775010e+01 4.510158404541015642e+01 9.020316809082014515e+03
4.505000000000000000e+03 4.041666664632161599e+01 8.201043155407904806e+01 1.640208631081584826e+04
4.506000000000000000e+03 2.911666665395100750e+01 4.375167499391237413e+01 8.750334998782469484e+03
4.507000000000000000e+03 3.915833332824706758e+01 7.045467334349949340e+01 1.409093466869991244e+04
4.508000000000000000e+03 2.707777776760525157e+01 3.930152672243118417e+01 7.860305344486222566e+03
4.509000000000000000e+03 1.639999999618530069e+01 5.067700890421866688e+01 1.013540178084370564e+04
4.510000000000000000e+03 4.238333331807454840e+01 6.940444736886024657e+01 1.388088947377208569e+04
4.511000000000000000e+03 4.485833332824707043e+01 7.987698224298159744e+01 1.597539644859636428e+04
4.512000000000000000e+03 2.891666665395100821e+01 3.054323204143842219e+01 6.108646408287678241e+03
4.513000000000000000e+03 4.423333332316080657e+01 7.601595068891843709e+01 1.520319013778362387e+04
4.514000000000000000e+03 2.099166665649413943e+01 5.254144484202067389e+01 1.050828896840416382e+04
4.515000000000000000e+03 3.950000001017252771e+01 6.295808252278963835e+01 1.259161650455790368e+04
4.516000000000000000e+03 8.333333335452609569e-01 5.615036377239227505e+01 1.123007275447850225e+04
4.517000000000000000e+03 2.133333332570393992e+01 2.844929119380315541e+01 5.689858238760640234e+03
4.518000000000000000e+03 4.054999999999999716e+01 5.857712551148731706e+01 1.171542510229740765e+04
4.519000000000000000e+03 4.001666665649414512e+01 4.959334335247675796e+01 9.918668670495380866e+03
4.520000000000000000e+03 1.619166666412353450e+01 4.059831556717554690e+01 8.119663113435123705e+03
4.521000000000000000e+03 4.061666665649413943e+01 6.602376131629944211e+01 1.320475226325982658e+04
4.522000000000000000e+03 4.379166665649414369e+01 7.970955372556049667e+01 1.594191074511215811e+04
4.523000000000000000e+03 3.962499998728434036e+01 5.407382894269625950e+01 1.081476578853921637e+04
4.524000000000000000e+03 2.137777777777777644e+01 2.959441647187868796e+01 5.918883294375716105e+03
4.525000000000000000e+03 2.822777776590983123e+01 3.504922566533088713e+01 7.009845133066160088e+03
4.526000000000000000e+03 2.681666666327582149e+01 3.673175270525614167e+01 7.346350541051247092e+03
4.527000000000000000e+03 3.157499998474121128e+01 4.907645408654213526e+01 9.815290817308416081e+03
4.528000000000000000e+03 3.284166666412353663e+01 4.125738174867629482e+01 8.251476349735272379e+03
4.529000000000000000e+03 3.734166667429606434e+01 4.954059820890426380e+01 9.908119641780866004e+03
4.530000000000000000e+03 3.739999998219808219e+01 6.814730840484301666e+01 1.362946168096859947e+04
4.531000000000000000e+03 3.352499998474121412e+01 6.230390879996617315e+01 1.246078175999321138e+04
4.532000000000000000e+03 3.894999997456868357e+01 5.067698768560091338e+01 1.013539753712018137e+04
4.533000000000000000e+03 3.971666665140787700e+01 7.679912709744770893e+01 1.535982541948950166e+04
4.534000000000000000e+03 3.406111110602484615e+01 4.013455687618255752e+01 8.026911375236521963e+03
4.535000000000000000e+03 3.269999999237060706e+01 4.298766044394175623e+01 8.597532088788320834e+03
4.536000000000000000e+03 3.973333331807454272e+01 8.046465091029803318e+01 1.609293018205964654e+04
4.537000000000000000e+03 3.398333332570393850e+01 4.842569077428182567e+01 9.685138154856385881e+03
4.538000000000000000e+03 3.379999998982747655e+01 6.052667981386184692e+01 1.210533596277236938e+04
4.539000000000000000e+03 3.758333331298828028e+01 4.944987885260582061e+01 9.889975770521165032e+03
4.540000000000000000e+03 3.440833333587646337e+01 6.325947032268842207e+01 1.265189406453764968e+04
4.541000000000000000e+03 3.919999999491373899e+01 7.715039817984899173e+01 1.543007963596976151e+04
4.542000000000000000e+03 3.202500000254313051e+01 6.685974278688431127e+01 1.337194855737688522e+04
4.543000000000000000e+03 3.403333333079019951e+01 6.902312011440594119e+01 1.380462402288113663e+04
4.544000000000000000e+03 3.885833332316080657e+01 8.342893135476113287e+01 1.668578627095227421e+04
4.545000000000000000e+03 2.012499999745686807e+01 5.496573642055194142e+01 1.099314728411042779e+04
4.546000000000000000e+03 3.155000000508626101e+01 5.837735704771678513e+01 1.167547140954338101e+04
4.547000000000000000e+03 3.638333332316081226e+01 4.471331685622533314e+01 8.942663371245038434e+03
4.548000000000000000e+03 3.959444442409939313e+01 3.955625912205378114e+01 7.911251824410784138e+03
4.549000000000000000e+03 1.379166665903727207e+01 6.107013515090942235e+01 1.221402703018184911e+04
4.550000000000000000e+03 3.610833332570393850e+01 7.433816601006189728e+01 1.486763320201241913e+04
4.551000000000000000e+03 2.119166665903727420e+01 5.290933166941006505e+01 1.058186633388202245e+04
4.552000000000000000e+03 3.528333332316080373e+01 4.712462035004297434e+01 9.424924070008626586e+03
4.553000000000000000e+03 4.076666667175292957e+01 7.124535222125054190e+01 1.424907044425015192e+04
4.554000000000000000e+03 2.895833333333333570e+01 3.690116407839457224e+01 7.380232815678933548e+03
4.555000000000000000e+03 3.265833332824706758e+01 4.525333453607559164e+01 9.050666907215088941e+03
4.556000000000000000e+03 2.853333331807454698e+01 5.322341266345977573e+01 1.064468253269190973e+04
4.557000000000000000e+03 4.627499997456868641e+01 8.712833057030040607e+01 1.742566611406002630e+04
4.558000000000000000e+03 3.273333332316080657e+01 5.539979061396915938e+01 1.107995812279381244e+04
4.559000000000000000e+03 2.888333333079020093e+01 4.010382520461082834e+01 8.020765040922186927e+03
4.560000000000000000e+03 3.875833333079020093e+01 8.010169934050242091e+01 1.602033986810054012e+04
4.561000000000000000e+03 3.258333331807454414e+01 6.003619530932108717e+01 1.200723906186421846e+04
4.562000000000000000e+03 4.534166664632161314e+01 7.649673177488644171e+01 1.529934635497731324e+04
4.563000000000000000e+03 3.512499998474120844e+01 5.157791247320175643e+01 1.031558249464033361e+04
4.564000000000000000e+03 4.230555554877387436e+01 5.506079775706927393e+01 1.101215955141381528e+04
4.565000000000000000e+03 8.333333335452609569e-01 4.552587490177154450e+01 9.105174980354297077e+03
4.566000000000000000e+03 3.944166663106283011e+01 5.116349369931221247e+01 1.023269873986245875e+04
4.567000000000000000e+03 3.311666666412353521e+01 5.119040192063648931e+01 1.023808038412728820e+04
4.568000000000000000e+03 1.571111110772026898e+01 4.487715424315134527e+01 8.975430848630274340e+03
4.569000000000000000e+03 2.034166665903727278e+01 4.318608405725161248e+01 8.637216811450340174e+03
4.570000000000000000e+03 4.034999997965494600e+01 5.038867694393794494e+01 1.007773538878755971e+04
4.571000000000000000e+03 4.125000002034505542e+01 7.493468778395653374e+01 1.498693755679125934e+04
4.572000000000000000e+03 3.873333332316080657e+01 6.167674468970298562e+01 1.233534893794058189e+04
4.573000000000000000e+03 3.369166665903726710e+01 5.661651546533902035e+01 1.132330309306780509e+04
4.574000000000000000e+03 2.344166666666666643e+01 4.821528937180837460e+01 9.643057874361689755e+03
4.575000000000000000e+03 3.907499997456868357e+01 5.736529794120788495e+01 1.147305958824155459e+04
4.576000000000000000e+03 3.167222221374511548e+01 5.411686488080025015e+01 1.082337297616005708e+04
4.577000000000000000e+03 4.238333333333333286e+01 6.703822499855358785e+01 1.340764499971074292e+04
4.578000000000000000e+03 3.348888888380262330e+01 4.030565766119957516e+01 8.061131532239948683e+03
4.579000000000000000e+03 4.238333334350585346e+01 6.707604899311066049e+01 1.341520979862215790e+04
4.580000000000000000e+03 4.189166668701172114e+01 8.940840643755595352e+01 1.788168128751124095e+04
4.581000000000000000e+03 3.751666667683919343e+01 6.606126654934882936e+01 1.321225330986973495e+04
4.582000000000000000e+03 3.674999998982747229e+01 6.003907790676753109e+01 1.200781558135349951e+04
4.583000000000000000e+03 4.274999998982747229e+01 7.630576843468348613e+01 1.526115368693673554e+04
4.584000000000000000e+03 3.490833332824706758e+01 6.256396490255992404e+01 1.251279298051195656e+04
4.585000000000000000e+03 4.310000000508626528e+01 6.867684444920222120e+01 1.373536888984045618e+04
4.586000000000000000e+03 3.228888889397514816e+01 4.040672422822316179e+01 8.081344845644664019e+03
4.587000000000000000e+03 2.914999998982747442e+01 3.230503063170115041e+01 6.461006126340224000e+03
4.588000000000000000e+03 4.423333331298827886e+01 6.946945976694424019e+01 1.389389195338881837e+04
4.589000000000000000e+03 4.233333331807454414e+01 7.008483729672431650e+01 1.401696745934487990e+04
4.590000000000000000e+03 3.451666667175292957e+01 6.182814929278691807e+01 1.236562985855741681e+04
4.591000000000000000e+03 3.709999999491373757e+01 6.007849112757046584e+01 1.201569822551403922e+04
4.592000000000000000e+03 4.078333332655164867e+01 6.256768840829531797e+01 1.251353768165902329e+04
4.593000000000000000e+03 4.168333333333333712e+01 5.528467708086967747e+01 1.105693541617398478e+04
4.594000000000000000e+03 2.121666666666666856e+01 3.483622811675071773e+01 6.967245623350165260e+03
4.595000000000000000e+03 4.290833330281575542e+01 6.278442694385845613e+01 1.255688538877173050e+04
4.596000000000000000e+03 3.115833333079019951e+01 5.007347763228416682e+01 1.001469552645684962e+04
4.597000000000000000e+03 3.438333333079020093e+01 5.378265019138653713e+01 1.075653003827730208e+04
4.598000000000000000e+03 3.285555554538303369e+01 5.202049028182030810e+01 1.040409805636408419e+04
4.599000000000000000e+03 3.500000000000000000e+01 7.483586737640698061e+01 1.496717347528138089e+04
4.600000000000000000e+03 1.407499999745686736e+01 4.961938655344645355e+01 9.923877310689242222e+03
4.601000000000000000e+03 4.199999997965494458e+01 8.239109717345236561e+01 1.647821943469053076e+04
4.602000000000000000e+03 3.890833334859212300e+01 6.304665132395427207e+01 1.260933026479080945e+04
4.603000000000000000e+03 2.892499998728434463e+01 2.430769441692034150e+01 4.861538883384067049e+03
4.604000000000000000e+03 4.389166664632161030e+01 8.801331246010462905e+01 1.760266249202097606e+04
4.605000000000000000e+03 3.772499996948242540e+01 5.945418815501530929e+01 1.189083763100306533e+04
4.606000000000000000e+03 2.432499999745687091e+01 4.347635306032498903e+01 8.695270612064998204e+03
4.607000000000000000e+03 2.893333333587646550e+01 4.742467294430732494e+01 9.484934588861495286e+03
4.608000000000000000e+03 4.402499998474121412e+01 7.332436106944084031e+01 1.466487221388815851e+04
4.609000000000000000e+03 3.854999998982747655e+01 7.750459043900173128e+01 1.550091808780042993e+04
4.610000000000000000e+03 1.123333333079020235e+01 3.330178701575597700e+01 6.660357403151228027e+03
4.611000000000000000e+03 3.385000000254312624e+01 4.547833422700563943e+01 9.095666845401136015e+03
4.612000000000000000e+03 3.396111109754773594e+01 2.942815497843424666e+01 5.885630995686863571e+03
4.613000000000000000e+03 4.420833333333333570e+01 7.355798636960983572e+01 1.471159727392194691e+04
4.614000000000000000e+03 2.901666666158040542e+01 5.099669619464874160e+01 1.019933923892971325e+04
4.615000000000000000e+03 3.362777777947319890e+01 3.478259082674980363e+01 6.956518165349930314e+03
4.616000000000000000e+03 3.418333332824707327e+01 6.564701607767740654e+01 1.312940321553544527e+04
4.617000000000000000e+03 3.840833332824706758e+01 7.682474146533013482e+01 1.536494829306609245e+04
4.618000000000000000e+03 2.872777778286403816e+01 1.972607257580757079e+01 3.945214515161500913e+03
4.619000000000000000e+03 3.414166666158040186e+01 3.528851983269056092e+01 7.057703966538105306e+03
4.620000000000000000e+03 3.914166665140787416e+01 5.411521585663159328e+01 1.082304317132631331e+04
4.621000000000000000e+03 3.829999998474121270e+01 6.830929711969692164e+01 1.366185942393933874e+04
4.622000000000000000e+03 3.815833333333333144e+01 6.896263885569572949e+01 1.379252777113909360e+04
4.623000000000000000e+03 3.909166664632161314e+01 5.967340758101145326e+01 1.193468151620227763e+04
4.624000000000000000e+03 4.118333334350586483e+01 7.841107763902346051e+01 1.568221552780460479e+04
4.625000000000000000e+03 3.282499999745687091e+01 6.681012401374181309e+01 1.336202480274839763e+04
4.626000000000000000e+03 2.754166665140787984e+01 7.387280374614397260e+01 1.477456074922883272e+04
4.627000000000000000e+03 4.259999999491373757e+01 5.493405618031819415e+01 1.098681123606365509e+04
4.628000000000000000e+03 2.728333333079020306e+01 3.877058651192982808e+01 7.754117302385941912e+03
4.629000000000000000e+03 3.689999997456868641e+01 6.090968575032551513e+01 1.218193715006515595e+04
4.630000000000000000e+03 4.044999998982747513e+01 7.408154647962251715e+01 1.481630929592456232e+04
4.631000000000000000e+03 4.414166666158040186e+01 7.337409883562725099e+01 1.467481976712549476e+04
4.632000000000000000e+03 3.313333332061768033e+01 5.894426136859257781e+01 1.178885227371853944e+04
4.633000000000000000e+03 3.617499998982746945e+01 5.453299006557465134e+01 1.090659801311488627e+04
4.634000000000000000e+03 3.374166666920979907e+01 6.286827219136556266e+01 1.257365443827305171e+04
4.635000000000000000e+03 4.270555551486544488e+01 5.692220654559135795e+01 1.138444130911824323e+04
4.636000000000000000e+03 3.293333332824707327e+01 5.276230702304840037e+01 1.055246140460971765e+04
4.637000000000000000e+03 3.803333329772949156e+01 5.572919446404774391e+01 1.114583889280951007e+04
4.638000000000000000e+03 4.041666662597656057e+01 7.377760388580958306e+01 1.475552077716194253e+04
4.639000000000000000e+03 3.825000000508626385e+01 5.592005568965275586e+01 1.118401113793053628e+04
4.640000000000000000e+03 3.539166663869221452e+01 6.042136120462417637e+01 1.208427224092483630e+04
4.641000000000000000e+03 4.502499997965495027e+01 8.219775566021601776e+01 1.643955113204320151e+04
4.642000000000000000e+03 3.921666663869221736e+01 6.830966109132766917e+01 1.366193221826551235e+04
4.643000000000000000e+03 1.301666666221618662e+01 3.534308423161506596e+01 7.068616846322990568e+03
4.644000000000000000e+03 3.938333332316080515e+01 5.088926657406489085e+01 1.017785331481296271e+04
4.645000000000000000e+03 3.493333332824707327e+01 5.253662604570388339e+01 1.050732520914075576e+04
4.646000000000000000e+03 1.628888888549804648e+01 3.929839106885592059e+01 7.859678213771213450e+03
4.647000000000000000e+03 1.605833333587646194e+01 4.050790363971391628e+01 8.101580727942757221e+03
4.648000000000000000e+03 3.615833333841959529e+01 6.300246427583694242e+01 1.260049285516736018e+04
4.649000000000000000e+03 3.383333333079020377e+01 4.938104372763633876e+01 9.876208745527279461e+03
4.650000000000000000e+03 4.084999998304579094e+01 5.022796375735600094e+01 1.004559275147115841e+04
4.651000000000000000e+03 3.524999998135036350e+01 4.575216904894509895e+01 9.150433809788988583e+03
4.652000000000000000e+03 3.539999999745687376e+01 7.530223704242705196e+01 1.506044740848546826e+04
4.653000000000000000e+03 3.916666664632161599e+01 6.428886745111148571e+01 1.285777349022234739e+04
4.654000000000000000e+03 3.472222221544053866e+01 5.930025347288449211e+01 1.186005069457688114e+04
4.655000000000000000e+03 4.094166664632161456e+01 8.717730217560132644e+01 1.743546043512031247e+04
4.656000000000000000e+03 1.745833332443237396e+01 5.667171533775329806e+01 1.133434306755067519e+04
4.657000000000000000e+03 3.960000000508625817e+01 3.956172653293609898e+01 7.912345306587257255e+03
4.658000000000000000e+03 3.254999999237060138e+01 6.311483023905753953e+01 1.262296604781149836e+04
4.659000000000000000e+03 4.235555554199218165e+01 4.331245563435553692e+01 8.662491126871102097e+03
4.660000000000000000e+03 1.538333333587646479e+01 2.928257717657089287e+01 5.856515435314197930e+03
4.661000000000000000e+03 2.418333333587646550e+01 5.253588134455681313e+01 1.050717626891131476e+04
4.662000000000000000e+03 3.889166666158040186e+01 7.326910899440447622e+01 1.465382179888084102e+04
4.663000000000000000e+03 2.780555556403265882e+01 5.465353833770751635e+01 1.093070766754148099e+04
4.664000000000000000e+03 3.146666666412353663e+01 6.571712468139330099e+01 1.314342493627871409e+04
4.665000000000000000e+03 3.009166665903727278e+01 5.243279237802823189e+01 1.048655847560562324e+04
4.666000000000000000e+03 4.220833334859212016e+01 8.226641307926178115e+01 1.645328261585236396e+04
4.667000000000000000e+03 3.293333333587646905e+01 5.693219231645266376e+01 1.138643846329056396e+04
4.668000000000000000e+03 3.822499997711181408e+01 6.405473627980549622e+01 1.281094725596112585e+04
4.669000000000000000e+03 3.499166665649414654e+01 6.147809092672665798e+01 1.229561818534530903e+04
4.670000000000000000e+03 1.251666666666666572e+01 2.743479520138104988e+01 5.486959040276215092e+03
4.671000000000000000e+03 2.292777777777777715e+01 3.295569207048416160e+01 6.591138414096848464e+03
4.672000000000000000e+03 3.403333332061767180e+01 8.200428792031604530e+01 1.640085758406314562e+04
4.673000000000000000e+03 2.680833332316080941e+01 6.234836831442515148e+01 1.246967366288506673e+04
4.674000000000000000e+03 4.458333331807454414e+01 7.676268773825962910e+01 1.535253754765188569e+04
4.675000000000000000e+03 3.300000000762939578e+01 7.362436965918540466e+01 1.472487393183701897e+04
4.676000000000000000e+03 3.373333333333333428e+01 4.188714417513212140e+01 8.377428835026468732e+03
4.677000000000000000e+03 3.831666666666666288e+01 7.259243702650070418e+01 1.451848740530011492e+04
4.678000000000000000e+03 4.130833334859212158e+01 5.745367553369204217e+01 1.149073510673842793e+04
4.679000000000000000e+03 3.291666666412353948e+01 5.308958744406699992e+01 1.061791748881336025e+04
4.680000000000000000e+03 3.984999998304579094e+01 3.259743065913518478e+01 6.519486131827035024e+03
4.681000000000000000e+03 4.468888888210720012e+01 9.715656965112685839e+01 1.943131393022535485e+04
4.682000000000000000e+03 4.206111110093858230e+01 5.479954473153750172e+01 1.095990894630750699e+04
4.683000000000000000e+03 2.116111110941568896e+01 6.748755117154121308e+01 1.349751023430827081e+04
4.684000000000000000e+03 3.689999999152288979e+01 5.283434857050578870e+01 1.056686971410115802e+04
4.685000000000000000e+03 3.149444444953070743e+01 4.386516048034032877e+01 8.773032096068023748e+03
4.686000000000000000e+03 2.880555554029676557e+01 4.159047920552889366e+01 8.318095841105783620e+03
4.687000000000000000e+03 3.871666666158039760e+01 4.671212825075784991e+01 9.342425650151564696e+03
4.688000000000000000e+03 3.470555554707845403e+01 5.077212533680599194e+01 1.015442506736119685e+04
4.689000000000000000e+03 3.740555556403266024e+01 6.683218366034824953e+01 1.336643673206963467e+04
4.690000000000000000e+03 3.477777777438694073e+01 5.488651815787951449e+01 1.097730363157593274e+04
4.691000000000000000e+03 2.526666666666666572e+01 7.744048212281862220e+01 1.548809642456370057e+04
4.692000000000000000e+03 4.127222220865885305e+01 6.451803864995639515e+01 1.290360772999122855e+04
4.693000000000000000e+03 3.922777779134114695e+01 8.354611225636800498e+01 1.670922245127365022e+04
4.694000000000000000e+03 3.771111108398437750e+01 6.647765045658748306e+01 1.329553009131744147e+04
4.695000000000000000e+03 3.406111110941569109e+01 6.080003938698768451e+01 1.216000787739756015e+04
4.696000000000000000e+03 4.174444442749023665e+01 8.809492697985967880e+01 1.761898539597195850e+04
4.697000000000000000e+03 3.251666665988498295e+01 6.484324169596035858e+01 1.296864833919207558e+04
4.698000000000000000e+03 4.232777775404188247e+01 7.290225946807861135e+01 1.458045189361574921e+04
4.699000000000000000e+03 2.681111110602484970e+01 6.629425975171724872e+01 1.325885195034349636e+04
4.700000000000000000e+03 1.646111111026339913e+01 4.255332534495989449e+01 8.510665068992007946e+03
4.701000000000000000e+03 3.923333330281575826e+01 4.931275112414359540e+01 9.862550224828733917e+03
4.702000000000000000e+03 3.414999999152289689e+01 4.134673117796579334e+01 8.269346235593175152e+03
4.703000000000000000e+03 2.976111110602484544e+01 5.724654806749026648e+01 1.144930961349806785e+04
4.704000000000000000e+03 2.410000000339084636e+01 5.163045314645766126e+01 1.032609062929150969e+04
4.705000000000000000e+03 3.374444444444444713e+01 5.738300740949312484e+01 1.147660148189861684e+04
4.706000000000000000e+03 2.113888887193467880e+01 5.762487758938471671e+01 1.152497551787697739e+04
4.707000000000000000e+03 4.491666667683919201e+01 8.830346885983148297e+01 1.766069377196624919e+04
4.708000000000000000e+03 4.402777775065104748e+01 7.937043295415242028e+01 1.587408659083048406e+04
4.709000000000000000e+03 3.874999998135037060e+01 5.088479173636435604e+01 1.017695834727285728e+04
4.710000000000000000e+03 3.976666667683918632e+01 4.880521372286478510e+01 9.761042744572963784e+03
4.711000000000000000e+03 3.507222221544054008e+01 3.387413873449960988e+01 6.774827746899932208e+03
4.712000000000000000e+03 3.228888888041178262e+01 3.770042383750280379e+01 7.540084767500583439e+03
4.713000000000000000e+03 4.271666665988498579e+01 5.441325834854442434e+01 1.088265166970887003e+04
4.714000000000000000e+03 3.633888886515299532e+01 5.773156492002804185e+01 1.154631298400562810e+04
4.715000000000000000e+03 2.724999999152289476e+01 5.781504474918047976e+01 1.156300894983612488e+04
4.716000000000000000e+03 3.471111110602484473e+01 5.918294477732975878e+01 1.183658895546590247e+04
4.717000000000000000e+03 4.169444444105360503e+01 7.320236932849883260e+01 1.464047386569980335e+04
4.718000000000000000e+03 1.369999999237060706e+01 3.120609514991441813e+01 6.241219029982869870e+03
4.719000000000000000e+03 3.773333332316081368e+01 4.797936148993174044e+01 9.595872297986350532e+03
4.720000000000000000e+03 3.384999999491373757e+01 3.552291032926241598e+01 7.104582065852458072e+03
4.721000000000000000e+03 4.077777774726019544e+01 5.845505082503954242e+01 1.169101016500790320e+04
4.722000000000000000e+03 1.550000000000000000e+01 5.487766191673279081e+01 1.097553238334657544e+04
4.723000000000000000e+03 3.926666666158040897e+01 4.784479639180502630e+01 9.568959278361000543e+03
4.724000000000000000e+03 3.573888888210720438e+01 4.812262815030415908e+01 9.624525630060819822e+03
4.725000000000000000e+03 3.514999998643663304e+01 5.002275018636385795e+01 1.000455003727278745e+04
4.726000000000000000e+03 3.936111110093858656e+01 7.188863151001930873e+01 1.437772630200381718e+04
4.727000000000000000e+03 4.185555552503797827e+01 6.444169442494710154e+01 1.288833888498946180e+04
4.728000000000000000e+03 4.238333331298827744e+01 5.468014479653040638e+01 1.093602895930608793e+04
4.729000000000000000e+03 4.344999998982746803e+01 8.399444235992432084e+01 1.679888847198488656e+04
4.730000000000000000e+03 3.278888888041178262e+01 6.178952140196164322e+01 1.235790428039229118e+04
4.731000000000000000e+03 3.766666665988498153e+01 6.386146734388668733e+01 1.277229346877730131e+04
4.732000000000000000e+03 2.662777776421441089e+01 3.049660569620132478e+01 6.099321139240249067e+03
4.733000000000000000e+03 2.386111111111111072e+01 6.477219139552116189e+01 1.295443827910421714e+04
4.734000000000000000e+03 3.129444444105360290e+01 5.344393606996536050e+01 1.068878721399305869e+04
4.735000000000000000e+03 2.348333332316080657e+01 5.586819316824276171e+01 1.117363863364854478e+04
4.736000000000000000e+03 1.850555555131700203e+01 5.991624103792508294e+01 1.198324820758499118e+04
4.737000000000000000e+03 1.340555555386013431e+01 3.568693313797314914e+01 7.137386627594615675e+03
4.738000000000000000e+03 3.892222221713596042e+01 7.036398412728308926e+01 1.407279682545665855e+04
4.739000000000000000e+03 2.836111111450195210e+01 5.069297205615043111e+01 1.013859441123008583e+04
4.740000000000000000e+03 2.187777776675754282e+01 6.361204333607356176e+01 1.272240866721474413e+04
4.741000000000000000e+03 1.335555555131700345e+01 3.448279152973493211e+01 6.896558305946970904e+03
4.742000000000000000e+03 3.914999999321830870e+01 5.864243400573730725e+01 1.172848680114742638e+04
4.743000000000000000e+03 4.041111111450195637e+01 5.818077969527244164e+01 1.163615593905450805e+04
4.744000000000000000e+03 1.876666665310330018e+01 5.483996571612359361e+01 1.096799314322474856e+04
4.745000000000000000e+03 4.125555555555555998e+01 6.632002313216527511e+01 1.326400462643312312e+04
4.746000000000000000e+03 3.337222221374511832e+01 4.792746484994889755e+01 9.585492969989749326e+03
4.747000000000000000e+03 4.572777777438693647e+01 7.301276434151331785e+01 1.460255286830261502e+04
4.748000000000000000e+03 2.580555555046929328e+01 5.782402733755111512e+01 1.156480546751020847e+04
4.749000000000000000e+03 3.688333332316080515e+01 5.775710562554996130e+01 1.155142112510996776e+04
4.750000000000000000e+03 4.162222221544053724e+01 5.795910216474532461e+01 1.159182043294904906e+04
4.751000000000000000e+03 3.452777775404188532e+01 6.386764835135142704e+01 1.277352967027033446e+04
4.752000000000000000e+03 2.831666665988498366e+01 5.862228909826279022e+01 1.172445781965253263e+04
4.753000000000000000e+03 1.593333333757188619e+01 5.702979277404148917e+01 1.140595855480826685e+04
4.754000000000000000e+03 2.878888887363009985e+01 2.562241070302327728e+01 5.124482140604653978e+03
4.755000000000000000e+03 3.266666666497124538e+01 6.261404445727666257e+01 1.252280889145538094e+04
4.756000000000000000e+03 3.346666666497124965e+01 4.588208401465416131e+01 9.176416802930869380e+03
4.757000000000000000e+03 2.831666665479871980e+01 5.394021687396366360e+01 1.078804337479269634e+04
4.758000000000000000e+03 4.361111108737521391e+01 6.458547117606798338e+01 1.291709423521354620e+04
4.759000000000000000e+03 3.543333332994249218e+01 4.479929156080881825e+01 8.959858312161793947e+03
4.760000000000000000e+03 4.308888886854384026e+01 7.214121950308482667e+01 1.442824390061694976e+04
4.761000000000000000e+03 4.286111110772026223e+01 5.893015581019719207e+01 1.178603116203946229e+04
4.762000000000000000e+03 2.963333333841960027e+01 3.391792829521497055e+01 6.783585659042963925e+03
4.763000000000000000e+03 3.894999999321831297e+01 6.083240549492835925e+01 1.216648109898562871e+04
4.764000000000000000e+03 2.943888888380262259e+01 4.879440886513392428e+01 9.758881773026800147e+03
4.765000000000000000e+03 3.500555555725097179e+01 4.787665385572116605e+01 9.575330771144219398e+03
4.766000000000000000e+03 4.426111108059353683e+01 7.708062955625852908e+01 1.541612591125166182e+04
4.767000000000000000e+03 2.390555555046929115e+01 5.250019175004958782e+01 1.050003835000993786e+04
4.768000000000000000e+03 3.343333333333333002e+01 3.485589765485128311e+01 6.971179530970232918e+03
4.769000000000000000e+03 3.126111110941569038e+01 5.395683768248559176e+01 1.079136753649714228e+04
4.770000000000000000e+03 4.350555553181965962e+01 7.257385699208577989e+01 1.451477139841709686e+04
4.771000000000000000e+03 3.386666666497124112e+01 3.068692886106173034e+01 6.137385772212338452e+03
4.772000000000000000e+03 2.728333333502875391e+01 5.384448124353090748e+01 1.076889624870614352e+04
4.773000000000000000e+03 3.746111110263400690e+01 6.373049060336749250e+01 1.274609812067353596e+04
4.774000000000000000e+03 3.358333332316080799e+01 5.898537714234987561e+01 1.179707542846993601e+04
4.775000000000000000e+03 3.886666665140787558e+01 6.316528847376505951e+01 1.263305769475300804e+04
4.776000000000000000e+03 3.363333332485622407e+01 5.213893284726142952e+01 1.042778656945228977e+04
4.777000000000000000e+03 4.093333331637912664e+01 5.541203472089767246e+01 1.108240694417949089e+04
4.778000000000000000e+03 3.885000000000000142e+01 5.264683494353294435e+01 1.052936698870656073e+04
4.779000000000000000e+03 4.002777777777777857e+01 7.324282865126926367e+01 1.464856573025388388e+04
4.780000000000000000e+03 3.788888888210720296e+01 6.937569903524716608e+01 1.387513980704937239e+04
4.781000000000000000e+03 1.566666666242811345e+01 6.114284158857663698e+01 1.222856831771532779e+04
4.782000000000000000e+03 4.364999999321830870e+01 7.603351608761151681e+01 1.520670321752225027e+04
4.783000000000000000e+03 3.432777777777777573e+01 4.680091393995284221e+01 9.360182787990563156e+03
4.784000000000000000e+03 3.580555555386013111e+01 5.537977398268382245e+01 1.107595479653679831e+04
4.785000000000000000e+03 3.266111109754773878e+01 6.744055928738912087e+01 1.348811185747788841e+04
4.786000000000000000e+03 3.907222221544054008e+01 4.860624590023358138e+01 9.721249180046683250e+03
4.787000000000000000e+03 4.454999997965495595e+01 9.464780434409777854e+01 1.892956086881961528e+04
4.788000000000000000e+03 4.185555553860135092e+01 6.626330950427055200e+01 1.325266190085413291e+04
4.789000000000000000e+03 3.961111109754774162e+01 7.047761971131960479e+01 1.409552394226385695e+04
